Ind_ID,GENDER,Car_Owner,Propert_Owner,CHILDREN,Annual_income,Type_Income,EDUCATION,Marital_status,Housing_type,age,Emp_duration,Mobile_phone,Work_Phone,Phone,EMAIL_ID,Type_Occupation,Family_Members,label
5089070,M,N,N,3,180000.0,Working,Secondary / secondary special,Married,House / apartment,38.99520876112252,9.678302532511978,1,0,0,0,Laborers,5,0
5041367,F,N,N,0,180000.0,State servant,Incomplete higher,Married,House / apartment,28.240930869267626,8.172484599589323,1,0,0,0,Core staff,2,0
5050485,F,N,N,0,292500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,51.19233401779603,29.453798767967147,1,0,0,0,Laborers,2,0
5062296,F,N,Y,0,135000.0,Pensioner,Incomplete higher,Separated,House / apartment,55.81930184804928,0.0,1,0,0,0,Laborers,1,0
5090039,M,N,N,1,225000.0,Working,Higher education,Married,House / apartment,37.637234770705,17.17453798767967,1,0,0,0,Core staff,3,0
5069296,F,N,Y,0,225000.0,Pensioner,Secondary / secondary special,Married,House / apartment,57.464750171115675,0.0,1,0,0,0,Laborers,2,0
5058271,F,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,53.68104038329911,11.739904175222451,1,0,0,0,Low-skill Laborers,2,0
5047929,M,Y,N,0,292500.0,Working,Secondary / secondary special,Single / not married,House / apartment,38.327173169062284,4.177960301163586,1,0,1,0,Drivers,1,0
5054228,F,N,N,2,180000.0,Working,Secondary / secondary special,Married,House / apartment,31.526351813826146,0.243668720054757,1,1,0,0,Managers,4,0
5023527,F,N,Y,0,274500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,56.01368925393566,18.973305954825463,1,0,0,0,High skill tech staff,2,0
5088433,F,N,Y,0,225000.0,Working,Secondary / secondary special,Single / not married,House / apartment,48.84325804243669,4.947296372347707,1,0,0,0,Core staff,1,0
5009567,M,Y,N,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,41.48665297741273,8.605065023956195,1,1,1,0,Laborers,2,0
5148915,M,Y,N,2,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,40.07118412046543,10.54072553045859,1,0,0,0,Laborers,4,0
5053646,M,N,N,0,360000.0,Commercial associate,Higher education,Married,House / apartment,55.72621492128679,4.991101984941821,1,0,1,0,Managers,2,0
5035546,F,N,Y,0,126000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,66.76796714579055,0.0,1,0,0,0,Laborers,1,0
5118472,M,N,N,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,27.318275154004105,4.514715947980835,1,0,1,0,Drivers,2,0
5111178,F,N,Y,2,54000.0,Working,Higher education,Married,House / apartment,30.850102669404517,12.484599589322382,1,1,0,0,Cleaning staff,4,0
5065808,F,N,N,1,76500.0,Working,Higher education,Married,House / apartment,43.572895277207394,2.1492128678986995,1,1,1,0,Sales staff,3,0
5091771,M,N,Y,0,247500.0,Working,Secondary / secondary special,Married,House / apartment,47.7864476386037,6.464065708418891,1,0,0,0,Laborers,2,0
5010010,F,N,Y,1,112500.0,State servant,Incomplete higher,Civil marriage,House / apartment,29.913757700205338,9.774127310061601,1,0,1,0,Secretaries,3,0
5148573,F,N,Y,0,81000.0,Pensioner,Secondary / secondary special,Married,House / apartment,57.07871321013005,0.0,1,0,0,0,Laborers,2,0
5096729,M,Y,N,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,29.869952087611225,6.431211498973306,1,1,0,0,Laborers,2,0
5092021,F,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,36.16974674880219,2.127310061601643,1,1,1,0,Core staff,2,0
5046083,F,Y,Y,0,99000.0,Working,Secondary / secondary special,Married,House / apartment,57.57700205338809,6.294318959616701,1,0,0,0,Laborers,2,0
5092147,M,Y,Y,0,166500.0,Working,Secondary / secondary special,Single / not married,House / apartment,28.435318275154003,1.1279945242984257,1,1,0,0,Laborers,1,0
5142953,M,N,N,1,202500.0,Working,Secondary / secondary special,Separated,House / apartment,22.652977412731005,2.0314852840520192,1,1,1,0,Laborers,2,0
5061135,F,N,Y,2,58500.0,Working,Higher education,Married,House / apartment,38.954140999315534,16.290212183436,1,0,0,0,Core staff,4,0
5010172,F,N,Y,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,58.31622176591376,1.270362765229295,1,0,0,0,Laborers,2,0
5068523,F,N,Y,0,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,33.83983572895277,1.054072553045859,1,0,0,1,Laborers,1,0
5087756,F,N,N,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,41.83436002737851,6.776180698151951,1,0,0,0,Sales staff,2,0
5132845,F,N,Y,0,112500.0,State servant,Secondary / secondary special,Married,House / apartment,47.893223819301845,10.113620807665983,1,0,0,1,Medicine staff,2,0
5116046,F,Y,Y,0,144000.0,Working,Secondary / secondary special,Married,House / apartment,36.837782340862425,5.61533196440794,1,0,0,0,Core staff,2,0
5091983,M,N,Y,0,112500.0,Commercial associate,Higher education,Married,House / apartment,59.14031485284052,2.212183436002738,1,1,0,1,Managers,2,0
5062106,M,Y,Y,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,52.04106776180698,9.875427789185489,1,0,0,0,Managers,2,0
5052806,F,N,Y,0,81000.0,Working,Secondary / secondary special,Single / not married,House / apartment,52.59411362080767,6.718685831622176,1,0,1,0,Laborers,1,0
5095952,F,N,N,2,193500.0,Working,Higher education,Married,With parents,41.097878165639976,20.84599589322382,1,1,1,0,Laborers,4,0
5022458,M,Y,Y,1,144000.0,Working,Secondary / secondary special,Married,House / apartment,23.808350444900753,2.9295003422313486,1,0,0,1,Drivers,3,0
5149647,F,N,Y,0,292500.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,61.80971937029432,0.0,1,0,0,0,Laborers,1,0
5114438,F,N,Y,1,157500.0,Working,Secondary / secondary special,Married,House / apartment,47.26078028747433,3.030800821355236,1,1,1,0,Sales staff,3,0
5112737,M,Y,Y,0,315000.0,Working,Higher education,Married,House / apartment,50.19849418206708,7.655030800821355,1,0,0,0,Drivers,2,0
5024038,F,N,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,42.32443531827516,1.757700205338809,1,0,0,0,Sales staff,2,0
5139846,M,Y,Y,0,202500.0,Commercial associate,Secondary / secondary special,Married,Rented apartment,28.698151950718685,7.266255989048597,1,0,0,0,Laborers,2,0
5140019,F,Y,Y,1,180000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,31.069130732375086,3.9315537303216974,1,0,0,0,Private service staff,2,0
5104868,F,N,Y,0,112500.0,Working,Higher education,Married,House / apartment,33.16632443531827,10.962354551676933,1,0,0,0,Accountants,2,0
5062525,F,N,Y,1,112500.0,Working,Higher education,Married,House / apartment,37.38809034907597,6.0424366872005475,1,0,1,0,Sales staff,3,0
5118118,M,N,N,1,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,37.06502395619439,14.844626967830253,1,1,1,0,Drivers,3,0
5044669,F,N,Y,0,76500.0,Pensioner,Secondary / secondary special,Married,House / apartment,43.91606316433474,0.0,1,0,0,0,Laborers,2,0
5054384,M,Y,N,0,292500.0,Commercial associate,Higher education,Single / not married,House / apartment,38.46680355920602,10.075290896646132,1,1,1,0,Laborers,1,0
5085768,M,Y,Y,1,405000.0,State servant,Higher education,Married,House / apartment,31.572895277207394,13.462012320328542,1,0,0,0,Managers,3,0
5023706,F,N,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,48.550308008213555,15.392197125256674,1,0,1,0,Laborers,2,0
5046183,F,N,Y,2,115200.0,Commercial associate,Secondary / secondary special,Married,House / apartment,40.72826830937714,1.9603011635865846,1,0,0,0,Laborers,4,0
5142930,F,Y,N,0,56250.0,Pensioner,Secondary / secondary special,Married,House / apartment,58.431211498973305,0.0,1,0,0,0,Laborers,2,0
5145920,M,Y,Y,1,180000.0,Commercial associate,Higher education,Married,House / apartment,41.426420260095824,4.01368925393566,1,0,0,1,Laborers,3,0
5069028,F,N,Y,0,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,45.46201232032854,3.7207392197125255,1,0,0,1,Sales staff,2,0
5010498,M,Y,Y,1,202500.0,Working,Secondary / secondary special,Married,House / apartment,27.975359342915812,0.8569472963723477,1,1,0,0,Laborers,3,0
5091564,F,Y,Y,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,40.889801505817935,4.799452429842574,1,0,1,0,Sales staff,3,0
5149887,F,N,Y,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,43.644079397672826,15.961670088980151,1,0,0,0,Managers,2,0
5052952,F,N,Y,0,157500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,66.63928815879535,0.0,1,0,1,0,Laborers,1,0
5116801,M,N,Y,1,225000.0,Working,Secondary / secondary special,Married,House / apartment,44.5886379192334,4.591375770020534,1,0,0,0,Drivers,3,0
5089556,F,Y,N,0,166500.0,Working,Incomplete higher,Single / not married,House / apartment,31.227926078028748,8.427104722792608,1,1,0,0,Managers,1,0
5091639,M,Y,Y,0,202500.0,Working,Secondary / secondary special,Single / not married,House / apartment,49.53593429158111,8.380561259411362,1,0,0,0,Laborers,1,0
5116817,M,N,Y,0,85500.0,State servant,Secondary / secondary special,Separated,Co-op apartment,45.28952772073922,23.920602327173167,1,1,1,0,Core staff,1,0
5036936,F,N,Y,0,157500.0,Pensioner,Secondary / secondary special,Separated,House / apartment,61.223819301848046,0.0,1,0,0,0,Laborers,1,0
5022930,F,N,Y,0,270000.0,Working,Higher education,Married,House / apartment,25.062286105407257,0.5119780971937029,1,0,0,1,Laborers,2,0
5148732,F,N,Y,1,157500.0,Working,Secondary / secondary special,Separated,Municipal apartment,36.563997262149215,1.7111567419575633,1,0,0,0,Sales staff,2,0
5023877,F,N,Y,0,360000.0,Pensioner,Higher education,Married,House / apartment,62.92950034223135,0.0,1,0,1,0,Laborers,2,0
5061139,F,Y,Y,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,58.7378507871321,0.0,1,0,0,0,Laborers,2,0
5010435,F,N,Y,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,58.913073237508556,0.0,1,0,0,0,Laborers,2,0
5090310,M,Y,Y,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,67.29637234770705,0.0,1,0,0,0,Laborers,2,0
5026539,F,N,Y,0,112500.0,Working,Secondary / secondary special,Single / not married,House / apartment,43.36481861738535,3.780971937029432,1,0,1,0,High skill tech staff,1,0
5048478,M,Y,N,0,225000.0,Working,Secondary / secondary special,Single / not married,House / apartment,25.152635181382614,0.8432580424366872,1,0,0,0,Core staff,1,0
5052762,M,Y,Y,0,225000.0,Commercial associate,Higher education,Single / not married,House / apartment,32.10951403148528,2.5516769336071183,1,0,0,1,Laborers,1,0
5067767,F,N,Y,0,202500.0,State servant,Secondary / secondary special,Single / not married,House / apartment,63.90417522245038,14.885694729637235,1,0,0,0,Medicine staff,1,0
5056179,F,N,Y,0,202500.0,Commercial associate,Higher education,Married,House / apartment,26.455852156057496,0.5968514715947981,1,0,0,0,Laborers,2,0
5045537,M,Y,N,2,225000.0,State servant,Higher education,Married,With parents,29.94387405886379,4.213552361396304,1,0,0,0,High skill tech staff,4,0
5053980,F,Y,N,0,108000.0,Working,Secondary / secondary special,Married,With parents,33.53593429158111,8.747433264887064,1,1,0,0,Laborers,2,0
5092349,F,N,Y,0,225000.0,Working,Secondary / secondary special,Widow,House / apartment,52.709103353867214,5.631759069130732,1,0,0,0,Sales staff,1,0
5090383,F,Y,Y,0,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,42.220396988364136,3.2799452429842573,1,0,1,0,Laborers,2,0
5088687,M,N,Y,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,51.2498288843258,4.032854209445585,1,1,1,0,Laborers,3,0
5105466,F,N,Y,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,57.6974674880219,0.0,1,0,0,0,Laborers,2,0
5089117,F,Y,N,0,90000.0,Working,Higher education,Single / not married,House / apartment,43.72073921971253,15.011635865845312,1,1,1,0,Core staff,1,0
5117497,M,N,Y,0,90000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,45.06228610540725,1.9274469541409993,1,1,0,0,Low-skill Laborers,2,0
5126121,F,Y,N,0,72000.0,Working,Secondary / secondary special,Married,House / apartment,41.57426420260096,0.621492128678987,1,1,1,0,Medicine staff,2,0
5125710,F,Y,Y,0,135000.0,Working,Lower secondary,Married,House / apartment,44.936344969199176,1.702943189596167,1,0,1,0,High skill tech staff,2,0
5148972,M,Y,Y,0,495000.0,Working,Secondary / secondary special,Single / not married,Rented apartment,39.31006160164271,14.710472279260781,1,0,0,0,Cooking staff,1,0
5117233,M,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,37.85352498288843,19.515400410677618,1,0,0,0,Laborers,2,0
5142733,M,N,N,1,360000.0,Working,Higher education,Married,House / apartment,30.42299794661191,1.2840520191649556,1,1,1,0,Managers,3,0
5089736,F,Y,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,52.04654346338125,18.510609171800137,1,1,1,0,Cleaning staff,2,0
5021214,M,Y,Y,1,225000.0,State servant,Higher education,Married,House / apartment,34.94318959616701,6.1738535249828885,1,0,1,0,Core staff,3,0
5044809,F,N,Y,0,135000.0,Working,Higher education,Single / not married,House / apartment,24.914442162902123,3.1019849418206706,1,0,0,0,Managers,1,0
5037088,F,N,Y,0,81000.0,Pensioner,Secondary / secondary special,Married,House / apartment,58.836413415468854,0.0,1,0,0,0,Laborers,2,0
5068712,F,Y,Y,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,36.91444216290212,14.633812457221081,1,0,0,0,Laborers,2,0
5142153,M,Y,Y,0,450000.0,Working,Secondary / secondary special,Single / not married,House / apartment,43.696098562628336,9.78507871321013,1,0,0,0,High skill tech staff,1,0
5146045,F,N,Y,0,360000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,50.861054072553046,6.683093771389459,1,0,0,0,Accountants,1,0
5142529,M,N,Y,0,225000.0,State servant,Higher education,Married,House / apartment,24.657084188911703,0.4490075290896646,1,0,0,0,Laborers,2,0
5091630,F,N,Y,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,53.19917864476386,17.045859000684462,1,0,0,0,High skill tech staff,2,0
5023089,F,N,N,0,202500.0,Working,Secondary / secondary special,Separated,House / apartment,46.182067077344286,11.392197125256674,1,0,0,0,Laborers,1,0
5142698,F,Y,N,0,95850.0,Commercial associate,Secondary / secondary special,Married,House / apartment,51.83025325119781,18.28336755646817,1,1,0,0,Laborers,2,0
5105550,F,N,Y,0,112500.0,Working,Higher education,Married,With parents,25.489390828199863,2.2587268993839835,1,0,0,0,Core staff,2,0
5149799,F,N,Y,0,126000.0,Commercial associate,Secondary / secondary special,Civil marriage,Municipal apartment,28.522929500342233,5.541409993155373,1,1,1,0,Laborers,2,0
5036219,F,N,Y,0,99000.0,Working,Secondary / secondary special,Married,House / apartment,42.68309377138946,2.43668720054757,1,0,0,0,Sales staff,2,0
5061246,F,N,Y,0,112500.0,Working,Incomplete higher,Civil marriage,House / apartment,25.464750171115675,4.7939767282683095,1,0,0,0,Laborers,2,0
5135851,F,N,Y,1,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,44.446269678302535,16.632443531827516,1,0,1,0,Laborers,3,0
5009663,M,N,N,0,225000.0,Working,Higher education,Single / not married,House / apartment,27.83299110198494,4.856947296372348,1,1,0,0,Laborers,1,0
5146002,M,Y,Y,0,225000.0,Working,Secondary / secondary special,Single / not married,House / apartment,27.863107460643395,0.5174537987679672,1,0,0,1,Managers,1,0
5125203,F,N,Y,0,202500.0,Working,Incomplete higher,Single / not married,House / apartment,50.913073237508556,19.953456536618756,1,0,0,0,Core staff,1,0
5148525,F,N,Y,0,180000.0,Pensioner,Secondary / secondary special,Married,House / apartment,63.969883641341546,0.0,1,0,0,0,Laborers,2,0
5148748,F,Y,Y,1,135000.0,Commercial associate,Incomplete higher,Civil marriage,House / apartment,31.40041067761807,1.8781656399726214,1,0,1,0,Laborers,3,0
5024582,F,Y,Y,2,315000.0,State servant,Secondary / secondary special,Married,House / apartment,33.80698151950719,3.3401779603011637,1,0,0,0,Managers,4,0
5105878,F,N,N,1,387000.0,Commercial associate,Higher education,Married,House / apartment,41.67008898015058,1.9904175222450375,1,0,0,0,Laborers,3,0
5010874,F,N,Y,0,45000.0,Pensioner,Secondary / secondary special,Married,House / apartment,56.64065708418891,0.0,1,0,1,0,Laborers,2,0
5099948,F,Y,N,0,185400.0,Commercial associate,Secondary / secondary special,Married,House / apartment,40.375085557837096,8.840520191649555,1,0,0,0,Laborers,2,0
5096415,F,N,N,0,76500.0,Working,Secondary / secondary special,Married,House / apartment,46.20396988364134,0.2655715263518138,1,1,0,0,Laborers,2,0
5096609,F,Y,N,1,225000.0,Working,Higher education,Civil marriage,House / apartment,37.03764544832307,2.6830937713894594,1,1,1,0,Core staff,3,0
5090027,F,N,Y,0,126000.0,Working,Higher education,Married,House / apartment,27.583846680355922,1.2594113620807665,1,0,1,1,Core staff,2,0
5132329,F,N,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,62.29158110882957,0.0,1,0,0,0,Laborers,2,0
5125277,F,N,Y,1,90000.0,Working,Secondary / secondary special,Married,House / apartment,44.57221081451061,10.113620807665983,1,0,0,1,Sales staff,3,0
5067006,M,N,Y,1,157500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,55.619438740588635,14.932238193018481,1,0,0,0,Laborers,3,0
5022063,F,N,Y,0,180000.0,Pensioner,Higher education,Married,House / apartment,55.12662559890486,0.0,1,0,1,0,Laborers,2,0
5038723,M,Y,Y,1,270000.0,Pensioner,Secondary / secondary special,Married,House / apartment,42.417522245037645,0.0,1,0,0,0,Laborers,3,0
5054079,F,N,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,46.93497604380561,15.077344284736482,1,0,1,0,Laborers,2,0
5096483,F,N,N,0,103500.0,Working,Higher education,Married,House / apartment,43.775496235455165,18.17932922655715,1,1,1,0,Laborers,2,0
5025951,F,N,Y,0,130500.0,Working,Secondary / secondary special,Married,House / apartment,37.01574264202601,15.025325119780971,1,0,0,0,Core staff,2,0
5010995,F,N,Y,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,54.959616700889804,0.6050650239561944,1,0,0,0,Medicine staff,2,0
5117622,M,Y,N,2,112500.0,Working,Higher education,Married,House / apartment,40.134154688569474,0.34770704996577684,1,0,0,0,Drivers,4,0
5091826,F,N,Y,0,157500.0,Pensioner,Secondary / secondary special,Married,House / apartment,64.68720054757016,0.0,1,0,0,0,Laborers,2,0
5065723,F,N,Y,1,202500.0,State servant,Secondary / secondary special,Civil marriage,House / apartment,43.73716632443532,23.983572895277206,1,0,0,0,Private service staff,3,0
5044594,M,N,Y,0,67500.0,Pensioner,Secondary / secondary special,Separated,House / apartment,61.1937029431896,0.0,1,0,1,0,Laborers,1,0
5125425,F,Y,Y,1,189000.0,Working,Lower secondary,Married,House / apartment,44.747433264887064,2.3655030800821355,1,0,0,1,Core staff,3,0
5135474,F,N,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,54.431211498973305,21.130732375085557,1,0,0,0,Secretaries,2,0
5085865,F,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,49.82614647501711,14.209445585215606,1,0,0,0,Cleaning staff,2,0
5113180,M,Y,Y,0,135000.0,Commercial associate,Higher education,Civil marriage,House / apartment,48.016427104722794,1.678302532511978,1,0,0,0,Core staff,2,0
5069466,F,Y,Y,0,166500.0,Working,Secondary / secondary special,Married,House / apartment,33.379876796714576,8.550308008213552,1,0,0,0,Laborers,2,0
5025089,F,N,Y,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,60.32580424366872,0.0,1,0,0,0,Laborers,2,0
5009269,M,Y,N,0,337500.0,State servant,Higher education,Married,With parents,28.10677618069815,4.522929500342231,1,1,1,0,Managers,2,0
5010226,F,Y,Y,1,90000.0,State servant,Secondary / secondary special,Married,House / apartment,48.0,22.023271731690624,1,0,0,0,Medicine staff,3,0
5021790,F,Y,Y,2,157500.0,Working,Secondary / secondary special,Married,House / apartment,41.125256673511295,18.833675564681723,1,0,0,0,High skill tech staff,4,0
5143374,F,N,N,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,65.71115674195757,0.0,1,0,0,0,Laborers,2,0
5036474,M,Y,N,2,180000.0,Commercial associate,Higher education,Married,House / apartment,43.0280629705681,7.318275154004107,1,0,0,0,Managers,4,0
5037202,F,Y,Y,1,112500.0,Working,Higher education,Married,House / apartment,24.72826830937714,1.1498973305954825,1,0,0,0,Managers,3,0
5092020,F,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,36.16974674880219,2.127310061601643,1,1,1,0,Core staff,2,0
5142849,F,N,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,38.548939082819984,5.117043121149897,1,0,1,0,Laborers,2,0
5069141,F,N,N,0,135000.0,Commercial associate,Higher education,Married,With parents,42.053388090349074,1.1307323750855578,1,0,0,1,Core staff,2,0
5035431,M,Y,Y,0,166500.0,Working,Secondary / secondary special,Single / not married,House / apartment,38.70773442847365,2.9349760438056127,1,0,0,0,Drivers,1,0
5090464,F,N,N,0,126000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,45.74401095140315,15.770020533880903,1,1,0,0,Managers,2,0
5149296,F,Y,Y,0,247500.0,Commercial associate,Higher education,Married,House / apartment,39.59479808350445,5.122518822724161,1,0,1,1,Laborers,2,0
5023914,F,N,Y,2,184500.0,Working,Secondary / secondary special,Married,House / apartment,27.137577002053387,4.673511293634497,1,1,1,0,Sales staff,4,0
5079004,F,N,Y,0,165600.0,Pensioner,Secondary / secondary special,Widow,House / apartment,58.54346338124572,0.0,1,0,1,0,Laborers,1,0
5112736,M,Y,Y,0,315000.0,Working,Higher education,Married,House / apartment,50.19849418206708,7.655030800821355,1,0,0,0,Drivers,2,0
5023147,F,N,N,0,112500.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,57.86447638603696,0.0,1,0,0,0,Laborers,1,0
5050619,M,Y,N,0,112500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,27.38945927446954,5.371663244353183,1,0,1,0,Laborers,2,0
5052606,M,N,Y,0,202500.0,Commercial associate,Secondary / secondary special,Single / not married,Rented apartment,51.43052703627652,4.375085557837098,1,0,0,0,Laborers,1,0
5036870,F,N,Y,0,72000.0,Pensioner,Secondary / secondary special,Married,House / apartment,59.742642026009584,0.0,1,0,0,0,Laborers,2,0
5021551,F,N,Y,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,57.138945927446954,4.334017796030117,1,0,0,0,Medicine staff,2,0
5067242,F,Y,Y,0,391500.0,Working,Secondary / secondary special,Married,House / apartment,46.52977412731006,19.887748117727583,1,0,0,0,Core staff,2,0
5068807,M,Y,Y,1,112500.0,Working,Higher education,Married,House / apartment,32.33127994524298,1.4674880219028064,1,0,0,1,Accountants,3,0
5024666,F,N,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,39.493497604380565,12.506502395619439,1,1,1,0,Laborers,2,0
5089497,F,N,N,1,112500.0,Working,Secondary / secondary special,Widow,House / apartment,54.56810403832991,3.594798083504449,1,0,0,0,Laborers,2,0
5045623,F,N,Y,1,270000.0,State servant,Secondary / secondary special,Married,House / apartment,39.42505133470226,6.877481177275839,1,0,0,0,Medicine staff,3,0
5091822,M,N,Y,0,270000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,40.0766598220397,16.128678986995208,1,0,0,0,Laborers,1,0
5114227,M,Y,N,2,247500.0,Working,Secondary / secondary special,Married,House / apartment,50.20670773442848,15.53182751540041,1,1,0,0,Laborers,4,0
5067259,M,Y,Y,0,360000.0,Pensioner,Secondary / secondary special,Married,House / apartment,57.1088295687885,0.0,1,0,0,1,Laborers,2,0
5068320,F,N,Y,0,189000.0,Pensioner,Higher education,Separated,House / apartment,62.026009582477755,0.0,1,0,0,0,Laborers,1,0
5116621,F,Y,Y,1,157500.0,State servant,Secondary / secondary special,Married,House / apartment,37.81245722108145,9.253935660506503,1,0,0,0,Laborers,3,0
5091925,F,Y,Y,0,405000.0,Commercial associate,Incomplete higher,Married,House / apartment,50.69678302532512,10.798083504449007,1,0,1,0,Laborers,2,0
5041758,F,N,Y,0,157500.0,State servant,Higher education,Married,House / apartment,41.464750171115675,10.004106776180699,1,0,1,0,Managers,2,0
5025936,F,N,Y,0,130500.0,Working,Secondary / secondary special,Married,House / apartment,37.01574264202601,15.025325119780971,1,0,0,0,Core staff,2,0
5041540,F,N,Y,1,135000.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,52.82683093771389,0.0,1,0,0,0,Laborers,3,0
5061145,F,Y,Y,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,58.7378507871321,0.0,1,0,0,0,Laborers,2,0
5033608,F,N,N,0,67500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,51.98904859685147,0.4681724845995893,1,0,0,0,Laborers,2,0
5146456,F,N,Y,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,42.182067077344286,4.930869267624915,1,0,0,0,Waiters/barmen staff,2,0
5091369,M,Y,Y,0,247500.0,Working,Secondary / secondary special,Married,House / apartment,42.06981519507187,3.46611909650924,1,1,1,0,Drivers,2,0
5142547,F,Y,Y,0,157500.0,Commercial associate,Higher education,Single / not married,House / apartment,43.91606316433474,3.1156741957563314,1,0,0,0,Private service staff,1,0
5091708,F,Y,Y,0,135000.0,Working,Higher education,Married,House / apartment,33.60438056125941,10.798083504449007,1,0,0,0,Managers,2,0
5022136,F,N,Y,0,126000.0,Pensioner,Secondary / secondary special,Married,House / apartment,56.62149212867899,0.0,1,0,0,0,Laborers,2,0
5088181,F,N,N,0,180000.0,Working,Incomplete higher,Widow,House / apartment,53.74127310061601,5.193702943189596,1,1,1,0,Core staff,1,0
5104981,F,N,N,0,112500.0,Pensioner,Secondary / secondary special,Separated,Municipal apartment,59.21697467488022,0.0,1,0,0,0,Laborers,1,0
5093248,F,N,Y,0,247500.0,Commercial associate,Higher education,Married,House / apartment,32.61875427789185,8.158795345653662,1,0,0,0,Sales staff,2,0
5145970,F,N,Y,0,112500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,63.01984941820671,0.0,1,0,0,0,Laborers,1,0
5112738,M,Y,Y,0,315000.0,Working,Higher education,Married,House / apartment,50.19849418206708,7.655030800821355,1,0,0,0,Drivers,2,0
5143219,F,N,Y,0,67500.0,Pensioner,Lower secondary,Single / not married,House / apartment,60.629705681040384,0.0,1,0,0,0,Laborers,1,0
5069007,M,Y,Y,0,337500.0,Working,Higher education,Married,With parents,29.08145106091718,3.216974674880219,1,0,0,0,Laborers,2,0
5113801,F,N,Y,1,337500.0,Working,Secondary / secondary special,Married,House / apartment,35.017111567419576,9.114305270362765,1,0,0,1,Core staff,3,0
5054625,F,N,Y,0,112500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,60.32580424366872,0.0,1,0,0,0,Laborers,1,0
5054733,F,N,N,1,157500.0,Commercial associate,Higher education,Married,House / apartment,30.23134839151266,4.328542094455853,1,0,0,0,High skill tech staff,3,0
5050482,F,N,N,0,292500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,51.19233401779603,29.453798767967147,1,0,0,0,Laborers,2,0
5142691,M,Y,N,2,135000.0,State servant,Secondary / secondary special,Married,House / apartment,38.43394934976044,17.95482546201232,1,1,1,0,Core staff,4,0
5067696,M,Y,Y,0,450000.0,Working,Higher education,Married,House / apartment,52.257357973990416,12.139630390143736,1,0,1,0,Managers,2,0
